,source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence
2001,Endo,malignant_cell,LAMB1,ITGAV_ITGB8,0.0810543570816215,0,LAMB1_ITGAV_ITGB8,LAMB1 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2002,malignant_cell,malignant_cell,LAMB1,ITGAV_ITGB8,0.0239835724491084,0,LAMB1_ITGAV_ITGB8,LAMB1 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2003,CAF,CAF,LAMB2,ITGAV_ITGB8,0.0241577974985074,0,LAMB2_ITGAV_ITGB8,LAMB2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2004,Endo,CAF,LAMB2,ITGAV_ITGB8,0.0280745079988624,0,LAMB2_ITGAV_ITGB8,LAMB2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2005,malignant_cell,CAF,LAMB2,ITGAV_ITGB8,0.0221733692854832,0,LAMB2_ITGAV_ITGB8,LAMB2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2006,CAF,Endo,LAMB2,ITGAV_ITGB8,0.0228233270252148,0,LAMB2_ITGAV_ITGB8,LAMB2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2007,Endo,Endo,LAMB2,ITGAV_ITGB8,0.0265295614330339,0,LAMB2_ITGAV_ITGB8,LAMB2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2008,malignant_cell,Endo,LAMB2,ITGAV_ITGB8,0.020946165166451,0,LAMB2_ITGAV_ITGB8,LAMB2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2009,CAF,Macro,LAMB2,ITGAV_ITGB8,0.00868935294119648,0,LAMB2_ITGAV_ITGB8,LAMB2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2010,Endo,Macro,LAMB2,ITGAV_ITGB8,0.0101241792009448,0,LAMB2_ITGAV_ITGB8,LAMB2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2011,malignant_cell,Macro,LAMB2,ITGAV_ITGB8,0.0079651995973041,0,LAMB2_ITGAV_ITGB8,LAMB2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2012,CAF,malignant_cell,LAMB2,ITGAV_ITGB8,0.0717088038865283,0,LAMB2_ITGAV_ITGB8,LAMB2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2013,Endo,malignant_cell,LAMB2,ITGAV_ITGB8,0.0826817607006331,0,LAMB2_ITGAV_ITGB8,LAMB2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2014,malignant_cell,malignant_cell,LAMB2,ITGAV_ITGB8,0.0660828388383051,0,LAMB2_ITGAV_ITGB8,LAMB2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2015,CAF,CAF,LAMC1,ITGAV_ITGB8,0.0187699184459271,0,LAMC1_ITGAV_ITGB8,LAMC1 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2016,Endo,CAF,LAMC1,ITGAV_ITGB8,0.0155212252153512,0,LAMC1_ITGAV_ITGB8,LAMC1 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2017,malignant_cell,CAF,LAMC1,ITGAV_ITGB8,0.0069235188558609,0,LAMC1_ITGAV_ITGB8,LAMC1 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2018,CAF,Endo,LAMC1,ITGAV_ITGB8,0.0177276662010942,0,LAMC1_ITGAV_ITGB8,LAMC1 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2019,Endo,Endo,LAMC1,ITGAV_ITGB8,0.0146566712189543,0,LAMC1_ITGAV_ITGB8,LAMC1 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2020,malignant_cell,Endo,LAMC1,ITGAV_ITGB8,0.00653469032217004,0,LAMC1_ITGAV_ITGB8,LAMC1 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2021,CAF,Macro,LAMC1,ITGAV_ITGB8,0.00672759483656344,0,LAMC1_ITGAV_ITGB8,LAMC1 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2022,Endo,Macro,LAMC1,ITGAV_ITGB8,0.00555139224154082,0,LAMC1_ITGAV_ITGB8,LAMC1 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2023,malignant_cell,Macro,LAMC1,ITGAV_ITGB8,0.00246248360297027,0,LAMC1_ITGAV_ITGB8,LAMC1 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2024,CAF,malignant_cell,LAMC1,ITGAV_ITGB8,0.0563278502074835,0,LAMC1_ITGAV_ITGB8,LAMC1 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2025,Endo,malignant_cell,LAMC1,ITGAV_ITGB8,0.0468892738402871,0,LAMC1_ITGAV_ITGB8,LAMC1 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2026,malignant_cell,malignant_cell,LAMC1,ITGAV_ITGB8,0.0212915859109904,0,LAMC1_ITGAV_ITGB8,LAMC1 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2027,B_cell,CAF,LAMC2,ITGAV_ITGB8,0.0018127841353287,0,LAMC2_ITGAV_ITGB8,LAMC2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2028,Endo,CAF,LAMC2,ITGAV_ITGB8,0.00129021987666949,0.01,LAMC2_ITGAV_ITGB8,LAMC2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2029,NK,CAF,LAMC2,ITGAV_ITGB8,0.00145758441730187,0.02,LAMC2_ITGAV_ITGB8,LAMC2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2030,T_cell,CAF,LAMC2,ITGAV_ITGB8,0.00158335559927039,0,LAMC2_ITGAV_ITGB8,LAMC2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2031,B_cell,Endo,LAMC2,ITGAV_ITGB8,0.00171048283736136,0,LAMC2_ITGAV_ITGB8,LAMC2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2032,CAF,Endo,LAMC2,ITGAV_ITGB8,0.00121186954828189,0.03,LAMC2_ITGAV_ITGB8,LAMC2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2033,Endo,Endo,LAMC2,ITGAV_ITGB8,0.0012173726119637,0.03,LAMC2_ITGAV_ITGB8,LAMC2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2034,NK,Endo,LAMC2,ITGAV_ITGB8,0.00137530057529638,0.02,LAMC2_ITGAV_ITGB8,LAMC2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2035,T_cell,Endo,LAMC2,ITGAV_ITGB8,0.00149398232062784,0,LAMC2_ITGAV_ITGB8,LAMC2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2036,B_cell,malignant_cell,LAMC2,ITGAV_ITGB8,0.00563495489521175,0,LAMC2_ITGAV_ITGB8,LAMC2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2037,CAF,malignant_cell,LAMC2,ITGAV_ITGB8,0.00399692101301713,0,LAMC2_ITGAV_ITGB8,LAMC2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2038,Endo,malignant_cell,LAMC2,ITGAV_ITGB8,0.00401502007390105,0,LAMC2_ITGAV_ITGB8,LAMC2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2039,Macro,malignant_cell,LAMC2,ITGAV_ITGB8,0.00203035608157459,0,LAMC2_ITGAV_ITGB8,LAMC2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2040,NK,malignant_cell,LAMC2,ITGAV_ITGB8,0.0045342351018861,0,LAMC2_ITGAV_ITGB8,LAMC2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2041,T_cell,malignant_cell,LAMC2,ITGAV_ITGB8,0.00492417333903202,0,LAMC2_ITGAV_ITGB8,LAMC2 - (ITGAV+ITGB8),LAMININ,ECM-Receptor,KEGG: hsa04512
2042,CAF,CAF,COL1A1,ITGAV_ITGB8,0.0392150755049109,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2043,CAF,Endo,COL1A1,ITGAV_ITGB8,0.0370804504578831,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2044,CAF,Macro,COL1A1,ITGAV_ITGB8,0.0142460779347953,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2045,CAF,malignant_cell,COL1A1,ITGAV_ITGB8,0.112972898450998,0,COL1A1_ITGAV_ITGB8,COL1A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2046,CAF,CAF,COL1A2,ITGAV_ITGB8,0.0396432444492089,0,COL1A2_ITGAV_ITGB8,COL1A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2047,CAF,Endo,COL1A2,ITGAV_ITGB8,0.0374862218913722,0,COL1A2_ITGAV_ITGB8,COL1A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2048,CAF,Macro,COL1A2,ITGAV_ITGB8,0.0144057110566576,0,COL1A2_ITGAV_ITGB8,COL1A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2049,CAF,malignant_cell,COL1A2,ITGAV_ITGB8,0.114110743748016,0,COL1A2_ITGAV_ITGB8,COL1A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2050,CAF,CAF,COL4A1,ITGAV_ITGB8,0.00602357626713352,0,COL4A1_ITGAV_ITGB8,COL4A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2051,Endo,CAF,COL4A1,ITGAV_ITGB8,0.0315212710362887,0,COL4A1_ITGAV_ITGB8,COL4A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2052,CAF,Endo,COL4A1,ITGAV_ITGB8,0.0056849996618594,0,COL4A1_ITGAV_ITGB8,COL4A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2053,Endo,Endo,COL4A1,ITGAV_ITGB8,0.0297924624650076,0,COL4A1_ITGAV_ITGB8,COL4A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2054,CAF,Macro,COL4A1,ITGAV_ITGB8,0.00214115136245498,0,COL4A1_ITGAV_ITGB8,COL4A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2055,Endo,Macro,COL4A1,ITGAV_ITGB8,0.0113929778308135,0,COL4A1_ITGAV_ITGB8,COL4A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2056,CAF,malignant_cell,COL4A1,ITGAV_ITGB8,0.0185589354822741,0,COL4A1_ITGAV_ITGB8,COL4A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2057,Endo,malignant_cell,COL4A1,ITGAV_ITGB8,0.0921968005544932,0,COL4A1_ITGAV_ITGB8,COL4A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2058,CAF,CAF,COL4A2,ITGAV_ITGB8,0.0131164730835213,0,COL4A2_ITGAV_ITGB8,COL4A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2059,Endo,CAF,COL4A2,ITGAV_ITGB8,0.0315990908401735,0,COL4A2_ITGAV_ITGB8,COL4A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2060,CAF,Endo,COL4A2,ITGAV_ITGB8,0.0123841821606206,0,COL4A2_ITGAV_ITGB8,COL4A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2061,Endo,Endo,COL4A2,ITGAV_ITGB8,0.0298661458015175,0,COL4A2_ITGAV_ITGB8,COL4A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2062,CAF,Macro,COL4A2,ITGAV_ITGB8,0.00468394845580592,0,COL4A2_ITGAV_ITGB8,COL4A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2063,Endo,Macro,COL4A2,ITGAV_ITGB8,0.0114216908956533,0,COL4A2_ITGAV_ITGB8,COL4A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2064,CAF,malignant_cell,COL4A2,ITGAV_ITGB8,0.0398211514704353,0,COL4A2_ITGAV_ITGB8,COL4A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2065,Endo,malignant_cell,COL4A2,ITGAV_ITGB8,0.0924101230795483,0,COL4A2_ITGAV_ITGB8,COL4A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2066,CAF,CAF,COL6A1,ITGAV_ITGB8,0.0318313365340024,0,COL6A1_ITGAV_ITGB8,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2067,Endo,CAF,COL6A1,ITGAV_ITGB8,0.00155963335623523,0,COL6A1_ITGAV_ITGB8,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2068,malignant_cell,CAF,COL6A1,ITGAV_ITGB8,0.00381459081523863,0,COL6A1_ITGAV_ITGB8,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2069,CAF,Endo,COL6A1,ITGAV_ITGB8,0.0300860504690681,0,COL6A1_ITGAV_ITGB8,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2070,Endo,Endo,COL6A1,ITGAV_ITGB8,0.00147159711755128,0,COL6A1_ITGAV_ITGB8,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2071,malignant_cell,Endo,COL6A1,ITGAV_ITGB8,0.0035997284573111,0,COL6A1_ITGAV_ITGB8,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2072,CAF,Macro,COL6A1,ITGAV_ITGB8,0.0115073997887488,0,COL6A1_ITGAV_ITGB8,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2073,Endo,Macro,COL6A1,ITGAV_ITGB8,0.000552789990428246,0,COL6A1_ITGAV_ITGB8,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2074,malignant_cell,Macro,COL6A1,ITGAV_ITGB8,0.00135400190355438,0,COL6A1_ITGAV_ITGB8,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2075,CAF,malignant_cell,COL6A1,ITGAV_ITGB8,0.0930463714637504,0,COL6A1_ITGAV_ITGB8,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2076,Endo,malignant_cell,COL6A1,ITGAV_ITGB8,0.00485064127485905,0,COL6A1_ITGAV_ITGB8,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2077,malignant_cell,malignant_cell,COL6A1,ITGAV_ITGB8,0.0118075507254205,0,COL6A1_ITGAV_ITGB8,COL6A1 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2078,CAF,CAF,COL6A2,ITGAV_ITGB8,0.0298538798018302,0,COL6A2_ITGAV_ITGB8,COL6A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2079,Endo,CAF,COL6A2,ITGAV_ITGB8,0.0155899459893086,0,COL6A2_ITGAV_ITGB8,COL6A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2080,CAF,Endo,COL6A2,ITGAV_ITGB8,0.0282138564811373,0,COL6A2_ITGAV_ITGB8,COL6A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2081,Endo,Endo,COL6A2,ITGAV_ITGB8,0.0147216213899992,0,COL6A2_ITGAV_ITGB8,COL6A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2082,CAF,Macro,COL6A2,ITGAV_ITGB8,0.0107784699541918,0,COL6A2_ITGAV_ITGB8,COL6A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2083,Endo,Macro,COL6A2,ITGAV_ITGB8,0.00557622125223497,0,COL6A2_ITGAV_ITGB8,COL6A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2084,CAF,malignant_cell,COL6A2,ITGAV_ITGB8,0.0876101788336234,0,COL6A2_ITGAV_ITGB8,COL6A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2085,Endo,malignant_cell,COL6A2,ITGAV_ITGB8,0.0470902346099623,0,COL6A2_ITGAV_ITGB8,COL6A2 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2086,CAF,CAF,COL6A3,ITGAV_ITGB8,0.0306209927688648,0,COL6A3_ITGAV_ITGB8,COL6A3 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2087,CAF,Endo,COL6A3,ITGAV_ITGB8,0.0289400851902207,0,COL6A3_ITGAV_ITGB8,COL6A3 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2088,CAF,Macro,COL6A3,ITGAV_ITGB8,0.0110610175039789,0,COL6A3_ITGAV_ITGB8,COL6A3 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2089,CAF,malignant_cell,COL6A3,ITGAV_ITGB8,0.0897241182490559,0,COL6A3_ITGAV_ITGB8,COL6A3 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2090,malignant_cell,CAF,COL9A3,ITGAV_ITGB8,0.00190141515532432,0,COL9A3_ITGAV_ITGB8,COL9A3 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2091,malignant_cell,Endo,COL9A3,ITGAV_ITGB8,0.00179412111097993,0,COL9A3_ITGAV_ITGB8,COL9A3 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2092,malignant_cell,Macro,COL9A3,ITGAV_ITGB8,0.000674078678880001,0,COL9A3_ITGAV_ITGB8,COL9A3 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2093,malignant_cell,malignant_cell,COL9A3,ITGAV_ITGB8,0.00590935397279719,0,COL9A3_ITGAV_ITGB8,COL9A3 - (ITGAV+ITGB8),COLLAGEN,ECM-Receptor,KEGG: hsa04512
2094,malignant_cell,Endo,LAMA1,ITGA6_ITGB4,0.00473157117240292,0,LAMA1_ITGA6_ITGB4,LAMA1 - (ITGA6+ITGB4),LAMININ,ECM-Receptor,KEGG: hsa04512
2095,CAF,Endo,LAMA2,ITGA6_ITGB4,0.0250824285553559,0,LAMA2_ITGA6_ITGB4,LAMA2 - (ITGA6+ITGB4),LAMININ,ECM-Receptor,KEGG: hsa04512
2096,CAF,Endo,LAMA4,ITGA6_ITGB4,0.0789883644567412,0,LAMA4_ITGA6_ITGB4,LAMA4 - (ITGA6+ITGB4),LAMININ,ECM-Receptor,KEGG: hsa04512
2097,Endo,Endo,LAMA4,ITGA6_ITGB4,0.111546596768512,0,LAMA4_ITGA6_ITGB4,LAMA4 - (ITGA6+ITGB4),LAMININ,ECM-Receptor,KEGG: hsa04512
2098,Macro,Endo,LAMA4,ITGA6_ITGB4,0.000829813929387473,0,LAMA4_ITGA6_ITGB4,LAMA4 - (ITGA6+ITGB4),LAMININ,ECM-Receptor,KEGG: hsa04512
2099,malignant_cell,Endo,LAMA4,ITGA6_ITGB4,0.0663031652133886,0,LAMA4_ITGA6_ITGB4,LAMA4 - (ITGA6+ITGB4),LAMININ,ECM-Receptor,KEGG: hsa04512
2100,NK,Endo,LAMA4,ITGA6_ITGB4,0.00269209697451523,0,LAMA4_ITGA6_ITGB4,LAMA4 - (ITGA6+ITGB4),LAMININ,ECM-Receptor,KEGG: hsa04512
2101,T_cell,Endo,LAMA4,ITGA6_ITGB4,0.000802499612978441,0,LAMA4_ITGA6_ITGB4,LAMA4 - (ITGA6+ITGB4),LAMININ,ECM-Receptor,KEGG: hsa04512
2102,Endo,Endo,LAMA5,ITGA6_ITGB4,0.0641262412034706,0,LAMA5_ITGA6_ITGB4,LAMA5 - (ITGA6+ITGB4),LAMININ,ECM-Receptor,KEGG: hsa04512
2103,CAF,Endo,LAMB1,ITGA6_ITGB4,0.0824753415153161,0,LAMB1_ITGA6_ITGB4,LAMB1 - (ITGA6+ITGB4),LAMININ,ECM-Receptor,KEGG: hsa04512
2104,Endo,Endo,LAMB1,ITGA6_ITGB4,0.126428949800846,0,LAMB1_ITGA6_ITGB4,LAMB1 - (ITGA6+ITGB4),LAMININ,ECM-Receptor,KEGG: hsa04512
2105,malignant_cell,Endo,LAMB1,ITGA6_ITGB4,0.038757131939059,0,LAMB1_ITGA6_ITGB4,LAMB1 - (ITGA6+ITGB4),LAMININ,ECM-Receptor,KEGG: hsa04512
2106,CAF,Endo,LAMB2,ITGA6_ITGB4,0.112492147103774,0,LAMB2_ITGA6_ITGB4,LAMB2 - (ITGA6+ITGB4),LAMININ,ECM-Receptor,KEGG: hsa04512
2107,Endo,Endo,LAMB2,ITGA6_ITGB4,0.128839651719838,0,LAMB2_ITGA6_ITGB4,LAMB2 - (ITGA6+ITGB4),LAMININ,ECM-Receptor,KEGG: hsa04512
2108,malignant_cell,Endo,LAMB2,ITGA6_ITGB4,0.10402505533851,0,LAMB2_ITGA6_ITGB4,LAMB2 - (ITGA6+ITGB4),LAMININ,ECM-Receptor,KEGG: hsa04512
2109,CAF,Endo,LAMC1,ITGA6_ITGB4,0.0892041082605033,0,LAMC1_ITGA6_ITGB4,LAMC1 - (ITGA6+ITGB4),LAMININ,ECM-Receptor,KEGG: hsa04512
2110,Endo,Endo,LAMC1,ITGA6_ITGB4,0.0746926577535185,0,LAMC1_ITGA6_ITGB4,LAMC1 - (ITGA6+ITGB4),LAMININ,ECM-Receptor,KEGG: hsa04512
2111,malignant_cell,Endo,LAMC1,ITGA6_ITGB4,0.0344654737225932,0,LAMC1_ITGA6_ITGB4,LAMC1 - (ITGA6+ITGB4),LAMININ,ECM-Receptor,KEGG: hsa04512
2112,B_cell,Endo,LAMC2,ITGA6_ITGB4,0.00921269688338001,0,LAMC2_ITGA6_ITGB4,LAMC2 - (ITGA6+ITGB4),LAMININ,ECM-Receptor,KEGG: hsa04512
2113,CAF,Endo,LAMC2,ITGA6_ITGB4,0.00654148539291499,0,LAMC2_ITGA6_ITGB4,LAMC2 - (ITGA6+ITGB4),LAMININ,ECM-Receptor,KEGG: hsa04512
2114,Endo,Endo,LAMC2,ITGA6_ITGB4,0.00657103086150393,0,LAMC2_ITGA6_ITGB4,LAMC2 - (ITGA6+ITGB4),LAMININ,ECM-Receptor,KEGG: hsa04512
2115,Macro,Endo,LAMC2,ITGA6_ITGB4,0.00332712618746305,0,LAMC2_ITGA6_ITGB4,LAMC2 - (ITGA6+ITGB4),LAMININ,ECM-Receptor,KEGG: hsa04512
2116,NK,Endo,LAMC2,ITGA6_ITGB4,0.0074183225871712,0,LAMC2_ITGA6_ITGB4,LAMC2 - (ITGA6+ITGB4),LAMININ,ECM-Receptor,KEGG: hsa04512
2117,T_cell,Endo,LAMC2,ITGA6_ITGB4,0.00805428175896443,0,LAMC2_ITGA6_ITGB4,LAMC2 - (ITGA6+ITGB4),LAMININ,ECM-Receptor,KEGG: hsa04512
2118,CAF,B_cell,FN1,CD44,0.284555307231641,0,FN1_CD44,FN1 - CD44,FN1,ECM-Receptor,KEGG: hsa04512
2119,Endo,B_cell,FN1,CD44,0.256219892002329,0,FN1_CD44,FN1 - CD44,FN1,ECM-Receptor,KEGG: hsa04512
2120,malignant_cell,B_cell,FN1,CD44,0.177394258644267,0,FN1_CD44,FN1 - CD44,FN1,ECM-Receptor,KEGG: hsa04512
2121,CAF,CAF,FN1,CD44,0.318856202948285,0,FN1_CD44,FN1 - CD44,FN1,ECM-Receptor,KEGG: hsa04512
2122,Endo,CAF,FN1,CD44,0.288482423515277,0,FN1_CD44,FN1 - CD44,FN1,ECM-Receptor,KEGG: hsa04512
2123,Macro,CAF,FN1,CD44,0.085224999205623,0.01,FN1_CD44,FN1 - CD44,FN1,ECM-Receptor,KEGG: hsa04512
2124,malignant_cell,CAF,FN1,CD44,0.202432676194358,0,FN1_CD44,FN1 - CD44,FN1,ECM-Receptor,KEGG: hsa04512
2125,CAF,Macro,FN1,CD44,0.33265685459926,0,FN1_CD44,FN1 - CD44,FN1,ECM-Receptor,KEGG: hsa04512
2126,Endo,Macro,FN1,CD44,0.301550447444753,0,FN1_CD44,FN1 - CD44,FN1,ECM-Receptor,KEGG: hsa04512
2127,Macro,Macro,FN1,CD44,0.0902535506191395,0,FN1_CD44,FN1 - CD44,FN1,ECM-Receptor,KEGG: hsa04512
2128,malignant_cell,Macro,FN1,CD44,0.21276834737,0,FN1_CD44,FN1 - CD44,FN1,ECM-Receptor,KEGG: hsa04512
2129,CAF,malignant_cell,FN1,CD44,0.337863732774258,0,FN1_CD44,FN1 - CD44,FN1,ECM-Receptor,KEGG: hsa04512
2130,Endo,malignant_cell,FN1,CD44,0.306494052083714,0,FN1_CD44,FN1 - CD44,FN1,ECM-Receptor,KEGG: hsa04512
2131,Macro,malignant_cell,FN1,CD44,0.0921903856786602,0,FN1_CD44,FN1 - CD44,FN1,ECM-Receptor,KEGG: hsa04512
2132,malignant_cell,malignant_cell,FN1,CD44,0.21670805726493,0,FN1_CD44,FN1 - CD44,FN1,ECM-Receptor,KEGG: hsa04512
2133,CAF,NK,FN1,CD44,0.287557220486482,0,FN1_CD44,FN1 - CD44,FN1,ECM-Receptor,KEGG: hsa04512
2134,Endo,NK,FN1,CD44,0.259031108404569,0,FN1_CD44,FN1 - CD44,FN1,ECM-Receptor,KEGG: hsa04512
2135,Macro,NK,FN1,CD44,0.0743558278299987,0.03,FN1_CD44,FN1 - CD44,FN1,ECM-Receptor,KEGG: hsa04512
2136,malignant_cell,NK,FN1,CD44,0.179549388591839,0,FN1_CD44,FN1 - CD44,FN1,ECM-Receptor,KEGG: hsa04512
2137,CAF,T_cell,FN1,CD44,0.334515430963292,0,FN1_CD44,FN1 - CD44,FN1,ECM-Receptor,KEGG: hsa04512
2138,Endo,T_cell,FN1,CD44,0.303314221159595,0,FN1_CD44,FN1 - CD44,FN1,ECM-Receptor,KEGG: hsa04512
